name;used
Каракол;0
Кемин;0
Кербен;0
Кызыл Суу;0
Лебединовка;0
Майлуу-Суу;0
Пульгон;0
Соколук;0
Сокулук;0
Чуй;0
Эски-Ноокат;0
Ат-Баши;0
Дюрбельджин;0
Казарман;0
Кочкорка;0
Кош-Дебе;0
Мин-Куш;0
Сары-Булак;0
Суусамыр;0
Угют;0
Чаек;0
Чолпон;0
Ак-Там;0
Ала-Бука;0
Арсланбоб;0
Базар-Курган;0
Баткен;0
Гульча;0
Джалал-Абад;0
Исфана;0
Кара-Кульджа;0
Кара-Суу;0
Карамык;0
Кок-Янгак;0
Кызыл-Кия;0
Майли-Сай;0
Сары-Таш;0
Сопу-Коргон;0
Сулюкта;0
Узген;0
Хайдаркен;0
Аманбаево;0
Кара-Куль;0
Ленинполь;0
Токтогул;0
Толук;0
Урумчи;0
Хами;0
Баотоу;0
Маньчжурия;0
Хайлар;0
Ланьчжоу;0
Пинглианг;0
Юмень;0
Гуанчжоу;0
Женьжень;0
Наннинг;0
Аншань;0
Далянь;0
Ляоян;0
Шэньян;0
Иаан;0
Суининг;0
Нанпинг;0
Ухань;0
Шаси;0
Иянг;0
Чангша;0
Шихайкванг;0
Харбин;0
Кайфенг;0
Нанянь;0
Лиаоиуан;0
Чанчунь;0
Нанчанг;0
Иангчау;0
Нанкин;0
Венчоу;0
Нингпо;0
Ханчоу;0
Шаохинь;0
Шанхай;0
Вейфанг;0
Циндао;0
Тайюань;0
Dagu;0
Кимпо;0
Алагуела;0
Либериа;0
Хередиа;0
Лимон;0
Пунтаренас;0
Аль-Яхра;0
Эль-Кувейт;0
Айзпуте;0
Айнажи;0
Алоя;0
Алсунга;0
Алуксне;0
Апе;0
Ауце;0
Балви;0
Балдоне;0
Баложи;0
Бауска;0
Бене;0
Броцены;0
Валдемарпилс;0
Валка;0
Валмиера;0
Варакляны;0
Вентспилс;0
Виесите;0
Виляка;0
Виляны;0
Гробиня;0
Гулбене;0
Гулбитис;0
Гульбене;0
Даугавпилс;0
Добеле;0
Дундага;0
Дурбе;0
Елгава;0
Зилупе;0
Иецава;0
Илуксте;0
Калнциемс;0
Кандава;0
Карсава;0
Кегумс;0
Кокнесе;0
Колка;0
Краслава;0
Кулдига;0
Ливаны;0
Лиепая;0
Лимбажи;0
Лудза;0
Мадона;0
Огре;0
Плявиняс;0
Прейли;0
Резекне;0
Рига;0
Салдус;0
Сигулда;0
Стучка;0
Талси;0
Тукумс;0
Цесис;0
Экабпилс;0
Элея;0
Юрмала;0
Триполи;0
Бенгази;0
Адутишкис;0
Алитус;0
Аникщчяй;0
Ариогала;0
Балтойи-Воке;0
Бальберишкис;0
Биржай;0
Бирштонас;0
Вабальнинкас;0
Ванджиогала;0
Варена;0
Варняй;0
Вейсеяй;0
Виевис;0
Вилкавишкис;0
Вилькия;0
Вильно;0
Вильнюс;0
Вирбалис;0
Висагинас;0
Гаргждай;0
Гарлява;0
Гелгаудишкис;0
Гиедрайчяй;0
Даугай;0
Дотнува;0
Друскининкай;0
Дукштас;0
Дусетос;0
Езнас;0
Ейшишес;0
Жагаре;0
Жямайчю Наумиестис;0
Зарасай;0
Игналина;0
Ионишкис;0
Йодкранте;0
Йонава;0
Казлу-Руда;0
Кайшядорис;0
Калвария;0
Капсукас;0
Каунас;0
Качергине;0
Кедайняй;0
Кельме;0
Кибартай;0
Клайпеда;0
Ковно;0
Кретинга;0
Кудиркос Наумиестис;0
Кулаутува;0
Купишкис;0
Куршенай;0
Лаздияй;0
Лейпалингис;0
Лентварис;0
Мажейкяй;0
Майшягала;0
Меркине;0
Молетай;0
Науйойи-Акмяне;0
Неринга;0
Нида;0
Пабраде;0
Пагегяй;0
Пакруоис;0
Паланга;0
Паневежис;0
Пасвалис;0
Плунге;0
Прейла;0
Приекуле;0
Приенай;0
Рагува;0
Радвилишкис;0
Расейняй;0
Риетавас;0
Рокишкис;0
Русне;0
Салантай;0
Симнас;0
Скаудвиле;0
Таураге;0
Тельшяй;0
Тракай;0
Укмерге;0
Утена;0
Шакяй;0
Шальчининкай;0
Швенченеляй;0
Швенчионис;0
Шета;0
Шилале;0
Шилуте;0
Ширвинтос;0
Шяуляй;0
Эжярелис;0
Юрбаркас;0
куодас;0
Люксембург;0
Скопье;0
Куала-Лумпур;0
Моста;0
Агуаскалинтес;0
Акаюкан;0
Алтотонга;0
Альварадо;0
Веракрус;0
Коатепек;0
Коатцакоалькос;0
Косамалоапан (де Карпио);0
Мартинес-де-ла-Торре;0
Минатитлан;0
Оризаба;0
Пануко;0
Папантла (де Оларте);0
Поза-Рика-де-Хидальго;0
Сан-Андрес-Тукстла;0
Тихуатлан;0
Тукспан-де-Родригес-Кано;0
Тьерра-Бланка;0
Акапулько;0
Игуала;0
Такско-де-Аларкон;0
Текпан-де-Галина;0
Телолоапан;0
Чилпанкинго;0
Акамбаро;0
Валле-де-Сантъяго;0
Гуанахуато;0
Ирапуато;0
Леон (де лос Альдамас);0
Пенхамо;0
Селая;0
Силао;0
Гомес-Палацио;0
Канатлан;0
Сьюдад-Лердо;0
Гуэхутла-де-Рейес;0
Иксмикуилпан;0
Пачука (де Сото);0
Туланкинго;0
Кампеч;0
Четумал;0
Куэретаро;0
Матаморос;0
Монклова;0
Пьедрас-Неграс;0
Торреон;0
Фронтера;0
Колима;0
Манзанилло;0
Текоман;0
Куаутитлан;0
Наукалпан;0
Текскоко (де Мора);0
Толука (де Лердо);0
Хилотепек-де-Абасоло;0
Чалко;0
Апачинган;0
Закапу;0
Замора-де-Хидальго;0
Зитакуаро;0
Ла-Пидад (Кавадас);0
Морелиа;0
Пацкуаро;0
Пуруандиро;0
Сахуэйо;0
Куаутла-Морелос;0
Куэрнавака;0
Хохутла;0
Акапонета;0
Компостела;0
Текуала;0
Тепик;0
Мехикали;0
Тиюана;0
Энсенада;0
Кадерита-Хименес;0
Монтеррей;0
Оаксака (де Хуарес);0
Почутла;0
Техуантепек;0
Тлаколула (де Матаморос);0
Тукстепек;0
Хуахуапан-де-Леон;0
Хучитан (де Сарагоса);0
Ицукар-де-Матаморос;0
Пуэбла (де Зарагоза);0
Техуакан;0
Хуаучинанго;0
Закатекас;0
Сан-Мигель;0
Сомбререт;0
Фреснилло;0
Матехуала;0
Риоверде;0
Сан-Луис-Потоси;0
Сбюдад-де-Валлес;0
Херез-де-Гарсиа-Салинас;0
Гуасейв;0
Кулиакан;0
Мазатлан;0
Эскуинапа (де Хидальго);0
Гуэймас;0
Емпалм;0
Навохоа;0
Сан-Луис-Рио-Колорадо;0
Сьюдад-Обрегон;0
Хермосилло;0
Хероика-Ногалес;0
Хуатабампо;0
Виллахермоса;0
Макуспана;0
Хуимангуилло;0
Валле-Хермосо;0
Нуэво-Ларедо;0
Риноса;0
Сьюдад-Мадеро;0
Тампико;0
Чиудад-Викториа;0
Мехико;0
Амека;0
Арандас;0
Атотонилко;0
Аутлан-де-Наварро;0
Ла-Барка;0
Лагос-де-Морено;0
Сьюдад-Гузман;0
Тепатитлан (де Морелос);0
Чиуауа;0
Комитан (де Домингес);0
Тапачула;0
Тонала;0
Тукстла-Гутьеррес;0
Чинталапа-де-Фигуэра;0
Мерида;0
Бейра;0
Мапуто;0
Нампула;0
Пемба;0
Атаки;0
Бельцы;0
Бендеры;0
Бессарабка;0
Бричаны;0
Быковец;0
Вулканешты;0
Глодяны;0
Григориополь;0
Днестровск;0
Дондюшаны;0
Дрокия;0
Дубоссары;0
Единцы;0
Кагул;0
Калараш;0
Каушаны;0
Кишинев;0
Комрат;0
Корнешты;0
Криуляны;0
Леово;0
Ниспорены;0
Новые Анены;0
Окница;0
Оргеев;0
Резина;0
Рыбница;0
Рышканы;0
Слободзея;0
Сороки;0
Страшены;0
Тараклия;0
Теленешты;0
Тирасполь;0
Унгены;0
Фалешты;0
Флорешты;0
Чадыр-Лунга;0
Чимишлия;0
Чишмикиой;0
Монако;0
Монте-Карло;0
Улан-батор;0
Морокко;0
Танжер;0
Гаага;0
Гус;0
Манукау;0
Окленд;0
Роторуа;0
Тауранга;0
Ашбуртон;0
Крайстчерч;0
Тимару;0
Гисборн;0
Напир;0
Вангануи;0
Палмерстон-Норт;0
Бленхейм;0
Нельсон;0
Вангарей;0
Дунедин;0
Гор;0
Инверкаргилл;0
Нью-Плимут;0
Хавера;0
Таупо;0
Веллингтон;0
Ловер-Хатт;0
Мастертон;0
Греймоут;0
Драммен;0
Несбиен;0
Кристиансанд;0
Боде;0
Бодэ;0
Нарвик;0
Осло;0
Молде;0
Олесюн;0
Ставангер;0
Тронхейм;0
Скин;0
Берген;0
Дубаи;0
Дуглас;0
Каслтаун;0
Ончан;0
Пил;0
Порт-Сент-Мэри;0
Порт-Эрин;0
Рамси;0
Исламабад;0
Карачи;0
Лахоре;0
Билава;0
Богатыня;0
Болеславец;0
Валбржич;0
Вроцлав;0
Вроцлав ОА;0
Глогов;0
Дзирзонев;0
Желеня-Гора;0
Згорзелец;0
Клодзко;0
Легница;0
Любан;0
Нова-Руда;0
Олава;0
Олесница;0
Полковице;0
Свибоджице;0
Свидница;0
Явор;0
Бродница;0
Быдгощ;0
Влоцлавек;0
Грудзядзь;0
Иновроцлав;0
Накло-над-Нотеча;0
Свечье;0
Торун;0
Челмно;0
Горзов-Виелкопольски;0
Заган;0
Зары;0
Зелона-Гора;0
Меджиржеч;0
Нова-Сол;0
Свебоджин;0
Андрыхов;0
Бочния;0
Горлице;0
Закопане;0
Краков;0
Краков (обс. Форт Скала);0
Краков (обс. ул. Коперника);0
Краков (ш. им. Еромского);0
Краков (ш. им. Нарутауича);0
Краков (ш. ул. Вроклавска);0
Краков (ш. ул. Галла);0
Краков (ш. ул. Коперника);0
Краков (ш. ул. Симирадзка);0
Науи Сач;0
Новы-Тарг;0
Олкуш;0
Освецим;0
Скавина;0
Тарнов;0
Хрзанов;0
Варшава;0
Варшава ОА ПВ;0
Варшава ОА УВ;0
Воломин;0
Гостынин;0
Гроджиск-Мазовецки;0
Жирардов;0
Козенице;0
Легионово;0
Минск-Мазовецки;0
Млава;0
Новы-Двор-Мазовецки;0
Остров-Мазовецки;0
Остролека;0
Отвок;0
Пионки;0
Плонск;0
Плоцк;0
Прушков;0
Пьястов;0
Радом;0
Седльце;0
Сохачев;0
Дебица;0
Кросно;0
Мелец;0
Пржемысл;0
Рхешов;0
Санок;0
Сталова-Вола;0
Тарнобржег;0
Ярослав;0
Ясло;0
Аугустов;0
Белосток;0
Бельск Подласки;0
Граево;0
Замбров;0
Ломжа;0
Сувалки;0
Хайнавка;0
Вейхерово;0
Гданьск;0
Гдыня;0
Квиджин;0
Косцержина;0
Леборк;0
Мальборк;0
Прущ-Гданьски;0
Румия;0
Слупск;0
Сопот;0
Старогард-Гданьски;0
Тчев;0
Чойнице;0
Беджин;0
Белско-Бяла;0
Берун-Новы;0
Бытом;0
Водзислав-Сласки;0
Гливице;0
Даброваа-Горница;0
Живец;0
Забрже;0
Заверцие;0
Зоры;0
Катовице;0
Люблинец;0
Миколов;0
Мысловице;0
Мышков;0
Пекары-Слаские;0
Пшчина;0
Пысковице;0
Рачиборз;0
Руда-Сласка;0
Рыбник;0
Сосновец;0
Тарновские-Горы;0
Тыхи;0
Цеховице-Дзедзице;0
Честохова;0
Чешин;0
Чорзов;0
Яворзно;0
Кельце;0
Конские;0
Островец-Свитокржиски;0
Сандомерж;0
Скаржиско-Каменна;0
Стараховице;0
Бартошице;0
Гижичко;0
Дзялдово;0
Илава;0
Кетржин;0
Мрагово;0
Ольштын;0
Острода;0
Шхов;0
Элблаг;0
Элк;0
Вагровец;0
Вржесня;0
Гнезно;0
Гостын;0
Калиш;0
Коло;0
Конин;0
Косциян;0
Кротошин;0
Лешно;0
Любон;0
Остров-Велкопольски;0
Пила;0
Познань;0
Равич;0
Сваржедж;0
Срем;0
Срода-Велкопольска;0
Турек;0
Чодзиеж;0
Яроцин;0
Валч;0
Голенёв;0
Грифино;0
Колобржег;0
Кошалин;0
Поличе;0
Свинойски;0
Старгард-Щецинский;0
Щецин;0
Щецинек;0
Александров-Ёдзжи;0
Вилун;0
Згерз;0
Здунска-Вола;0
Кутно;0
Ласк;0
Ловиц;0
Лодзь;0
Озорков;0
Опочно;0
Пабьянице;0
Пиотрков-Трыбунальски;0
Радомско;0
Серадзь;0
Скерневице;0
Томашов-Мазовецки;0
Биала Подласка;0
Билгорай;0
Замосц;0
Красник;0
Красныстав;0
Лешна;0
Лубартов;0
Луков;0
Люблин;0
Пулавы;0
Свидник;0
Томашов Любельски;0
Хрубешов;0
Челм;0
Бржег;0
Кедзержин-Козле;0
Ключборк;0
Ныса;0
Ополе;0
Прудник;0
Стржельце-Опольские;0
Бельско-Бяла;0
